id,title,cast_name,director,original_language,spoken_languages,release_date,runtime,status,genres,keywords,production_companies,production_countries,profit,budget,revenue,popularity,vote_average,vote_count
297761,Suicide Squad,"['Will Smith', 'Margot Robbie', 'Joel Kinnaman', 'Viola Davis', 'Jared Leto', 'Jai Courtney', 'Jay Hernandez', 'Adewale Akinnuoye-Agbaje', 'Cara Delevingne', 'Karen Fukuhara', 'Adam Beach', 'Ike Barinholtz', 'Scott Eastwood', 'Common', 'David Harbour', 'Jim Parrack', 'Alex Meraz', 'Corina Calderon', 'Robin Atkin Downes', 'Shailyn Pierre-Dixon', 'Matt Baram', 'Alain Chanoine', 'Ted Whittall', 'Michael Murray', 'Jaime FitzSimons', 'Ben Affleck', 'Ezra Miller', 'Christopher Dyson', 'Bambadjan Bamba', 'Robert B. Kennedy', 'Billy Otis', 'James McGowan', 'Derek Perks', 'Aidan Devine', 'Andrew Bee', 'Clive McLean', 'Frank J. Zupancic', 'Kent Sheridan', 'Roger Shank', 'Dwight Ireland', 'Amanda Brugel', 'Peter Tufford Kennedy', 'Rosemary De Los Santos', 'Kevin Hanchard', 'Joel Lacoursiere', 'Jameson Kraemer', 'Ho Chow', 'Birgitte Solem', 'Kevin Vance', 'Tyler Grey', 'Nathan Brown', 'Kenneth Choi', 'Nicolas Van Burek', 'Agueda Cardenas', 'Daniela Uruena', 'Nicolas Uruena', 'Ariane Bellamar', 'Murray Urquhart', 'Alyssa Veniece', 'Tim Ajro', 'Devlin Anderson', 'Briana Andrade-Gomes', 'Raffi Atamian', 'John Byers', 'Heather Byrne', 'Corey Chainey', 'Shak Chaudhry', 'James Chilli Chillingworth', 'Andrew Christie', 'Alex Chung', 'Gavin R. Downes', 'Reid Eastwood', 'Scott Edgecombe', 'Brendan Egan', 'Jeff Ellenberger', 'Mark Falvo', 'Tatyana Figueiredo', ""Gary 'Si-Jo' Foo"", 'Tazito Garcia', 'Brianna Goldie', 'Ryan Groves', 'William Hainsworth', 'Shawn J. Hamilton', 'Shane Harbinson', 'Fatimah Hassan', 'Dexter Howe', 'Melanie Hubert', 'David Ingram', 'Shane Clinton Jarvis', 'Actor Sergio Kato', 'Kevin Kent', 'Martin Kessler', 'Melissa Lem', 'John MacDonald', 'Stephanie Manchulenko', 'Matthew Mease', 'Christopher Meneses', 'Valiant Michael', 'Sabine Mondestin', 'Justin Moses', 'Drew Moss', 'Afsheen Olyaie', 'Dan Petronijevic', 'Alisha Phillips', 'Tamina Pollack-Paris', 'Michael Prather', 'Dennisha Pratt', 'Asad Que', 'Mark Quigley', 'Darryl Quon', 'Diezel Ramos', 'Hugh Scott', 'Jasmine Sean', 'Attila Sebesy', 'Rick Silver', 'Connor Skific', 'Jamie Soricelli', 'Amos Stern', 'Goran Stjepanovic', 'Vivienne Taylor', 'Jasmine Renée Thomas', 'Alen Toric', 'Dallas Wade', 'Joe Warshaw', 'Tony Watt', 'James Weicht', 'Taylor Whittaker', 'Robert L. Wilson']",['David Ayer'],en,['English'],2016-08-02,123.0,Released,"['Action', 'Adventure', 'Crime', 'Fantasy', 'Science Fiction']","['dc comics', 'shared universe', 'anti hero', 'secret mission', 'villain', 'superhero', 'supervillain', 'dc extended universe']","['DC Comics', 'Dune Entertainment', 'Atlas Entertainment', 'Warner Bros.', 'DC Entertainment']",['United States of America'],570000000,175000000,745000000,90.23792,5.9,7458
2698,Evan Almighty,"['Steve Carell', 'Lauren Graham', 'John Goodman', 'Jimmy Bennett', 'John Michael Higgins', 'Morgan Freeman', 'Wanda Sykes', 'Graham Phillips', 'Johnny Simmons', 'Jonah Hill', 'Ed Helms', 'Dean Norris', 'James Newman', 'Molly Shannon', 'Lucia Forte', 'Harry S. Murphy', 'Don Dowe', 'Maile Flanagan']",['Tom Shadyac'],en,['English'],2007-06-09,96.0,Released,"['Fantasy', 'Comedy', 'Family']","['father son relationship', 'daily life', 'married couple', 'support', 'father', 'marriage', 'faith', 'baustelle', 'rescue', 'animal', 'nature', 'duringcreditsstinger', ""noah's ark""]","['Columbia Pictures', 'Universal Pictures', 'Spyglass Entertainment', 'Shady Acres Entertainment', 'Original Film', 'Playtone', 'Relativity Media']",['United States of America'],-2000000,175000000,173000000,27.082182,5.3,1151
137113,Edge of Tomorrow,"['Tom Cruise', 'Emily Blunt', 'Brendan Gleeson', 'Bill Paxton', 'Jonas Armstrong', 'Tony Way', 'Kick Gurry', 'Franz Drameh', 'Dragomir Mrsic', 'Charlotte Riley', 'Masayoshi Haneda', 'Terence Maynard', 'Noah Taylor', 'Lara Pulver', 'Madeleine Mantock', 'Marianne Jean-Baptiste', 'Jeremy Piven', 'Beth Goddard', 'Assly Zandry', 'Sebastian Blunt', 'Ronan Summers', 'Aaron Romano', 'Usman Akram', 'Bentley Kalu', 'Mairead McKinley', 'Andrew Neil', 'Martin Hyder', 'Tommy Campbell', 'John Dutton', 'Harry Landis', 'Rachel Handshaw', 'Martin McDougall', 'Anna Botting', 'Jane Hill', 'Erin Burnett', 'Dany Cushmaro', 'David Kaye', 'Elaine Caulfield', 'Lee Asquith-Coe', 'Stuart Matthews']",['Doug Liman'],en,['English'],2014-05-27,113.0,Released,"['Action', 'Science Fiction']","['deja vu', 'time warp', 'restart', 'dystopia', 'war', 'alien', 'military officer', 'soldier', 'alien invasion', 'exoskeleton']","['Village Roadshow Pictures', 'Warner Bros.', 'Viz Media', 'Province of British Columbia Production Services Tax Credit', '3 Arts Entertainment', 'RatPac-Dune Entertainment']","['Australia', 'United States of America']",192541256,178000000,370541256,79.456485,7.6,4858
9804,Waterworld,"['Kevin Costner', 'Chaim Girafi', 'Rick Aviles', 'R. D. Call', 'Zitto Kazann', 'Jeanne Tripplehorn', 'Dennis Hopper', 'Jack Black', 'Zakes Mokae', 'Jack Kehler', 'Tina Majorino', 'Rita Zohar', 'Gerard Murphy', 'Michael Jeter', 'Kim Coates']",['Kevin Reynolds'],en,"['English', 'Deutsch', 'Español']",1995-07-28,135.0,Released,"['Adventure', 'Action']","['ocean', 'tattoo', 'mutant', 'water', 'dystopia', 'doomsday']","['Universal Pictures', 'Gordon Company', 'Davis Entertainment', 'Licht/Mueller Film Corporation']",['United States of America'],89218220,175000000,264218220,44.640292,5.9,992
14869,G.I. Joe: The Rise of Cobra,"['Dennis Quaid', 'Channing Tatum', 'Marlon Wayans', 'Sienna Miller', 'Joseph Gordon-Levitt', 'Saïd Taghmaoui', 'Christopher Eccleston', 'Adewale Akinnuoye-Agbaje', 'Lee Byung-hun', 'Rachel Nichols', 'Ray Park', 'Arnold Vosloo', ""Kevin J. O'Connor"", 'Grégory Fitoussi', 'Jonathan Pryce', 'Leo Howard', 'Brandon Soo Hoo', 'Gerald Okamura', 'Karolina Kurkova', 'David Murray', 'Brendan Fraser', 'Frederic Doss', 'Peter Breitmayer']",['Stephen Sommers'],en,"['English', 'Français', '']",2009-08-04,118.0,Released,"['Adventure', 'Action', 'Thriller', 'Science Fiction']","['terrorist', 'secret', 'hostage', 'technology', 'warhead', 'government', 'president', 'revenge', 'murder', 'attack', 'explosion', 'scientist', 'lasers', 'evil', 'cobra']","['Paramount Pictures', 'Spyglass Entertainment', 'Di Bonaventura Pictures', 'Hasbro', 'Kontsept Film Company']","['Czech Republic', 'United States of America']",127469017,175000000,302469017,32.852443,5.6,1962
150540,Inside Out,"['Amy Poehler', 'Phyllis Smith', 'Richard Kind', 'Bill Hader', 'Lewis Black', 'Mindy Kaling', 'Kaitlyn Dias', 'Diane Lane', 'Kyle MacLachlan', 'Paula Poundstone', 'Bobby Moynihan', 'Paula Pell', 'Dave Goelz', 'Frank Oz', 'Josh Cooley', 'Flea', 'John Ratzenberger', 'Carlos Alazraqui', 'Peter Sagal', 'Rashida Jones', 'Lori Alan', 'Gregg Berger', 'Aurora Blue', 'Veronika Bonell', 'Lola Cooley', 'John Cygan', 'Dani Dare', 'Andrea Datzman', 'Ronnie del Carmen', 'Pete Docter', 'Keith Ferguson', 'Tony Fucile', 'Mary Gibbs', 'Randy Hahn', 'Carter Hastings', 'Jacob Hopkins', 'Emma Hudak', 'Evan Hudak', 'Dara Iruka', 'Molly Jackson', 'Daniella Jones', 'Sophia Lee Karadi', 'Elissa Knight', 'Erik Langley', 'Dawnn Lewis', 'Sherry Lynn', 'Tony Maki', 'Mona Marshall', 'Laraine Newman', ""Bret 'Brook' Parker"", 'Paula Pell', 'Nick Pitera', 'Phil Proctor', 'Murray Pearl Schaeffer', 'Patrick Seitz', 'Paris Van Dyke', 'James Kevin Ward', 'Lennon Wynn', 'Dash Zamm', 'Bob Bergen', 'Teresa Ganzel', 'Jess Harnell', 'Danny Mann', 'Mickie McGowan', 'Jan Rabson']",['Pete Docter'],en,['English'],2015-06-09,94.0,Released,"['Drama', 'Comedy', 'Animation', 'Family']","['dream', 'cartoon', 'imaginary friend', 'animation', 'family', 'moving', 'kids', 'unicorn', 'duringcreditsstinger', '3d', 'emotions']","['Walt Disney Pictures', 'Pixar Animation Studios']",['United States of America'],682611174,175000000,857611174,128.655964,8.0,6560
278927,The Jungle Book,"['Neel Sethi', 'Bill Murray', 'Ben Kingsley', 'Idris Elba', 'Scarlett Johansson', 'Christopher Walken', ""Lupita Nyong'o"", 'Giancarlo Esposito', 'Garry Shandling', 'Jon Favreau', 'Sam Raimi', 'Russell Peters', 'Brighton Rose', 'Emjay Anthony', 'Max Favreau', 'Chloe Hechter', 'Asher Blinkoff', 'Knox Gagnon', 'Sasha Schreiber', 'Kai Schreiber', 'Madeleine Favreau', 'Ritesh Rajan', 'Kendrick Reyes', 'Sara Arrington', 'Artie Esposito', 'Allan Trautman', 'Dee Bradley Baker', 'Sean W. Johnson', 'Daz Crawford', 'Bugs Bhargava']",['Jon Favreau'],en,['English'],2016-04-07,106.0,Released,"['Family', 'Adventure', 'Drama', 'Fantasy']","['based on novel', 'snake', 'wolf', 'elephant', 'tiger', 'feral child', 'panther', 'remake', 'bear', 'jungle', 'talking animal', 'orphan', 'animal', 'talking to animals']","['Walt Disney Pictures', 'Walt Disney Studios Motion Pictures', 'Fairview Entertainment', 'Moving Picture Company (MPC)']","['United Kingdom', 'United States of America']",791550600,175000000,966550600,94.199316,6.7,2892
10138,Iron Man 2,"['Robert Downey Jr.', 'Gwyneth Paltrow', 'Don Cheadle', 'Scarlett Johansson', 'Mickey Rourke', 'Sam Rockwell', 'Samuel L. Jackson', 'Clark Gregg', 'John Slattery', 'Garry Shandling', 'Paul Bettany', 'Kate Mara', 'Leslie Bibb', 'Jon Favreau', 'Christiane Amanpour', 'Philippe Bergeron', 'James Bethea', 'Michael Bruno', 'Kate Clark', 'Luminita Docan', 'François Duhamel', 'Larry Ellison', 'Adam Goldstein', 'Tim Guinee', 'Eric L. Haney', 'Ali Khan', 'Evgeniy Lazarev', 'Stan Lee', 'Isaiah Guyman Martin IV', 'Helena Mattsson', 'Keith Middlebrook', 'Anya Monzikova', 'Margy Moore', 'Olivia Munn', 'Elon Musk', ""Bill O'Reilly"", 'Alejandro Patino', 'Davin Ransom', 'Karim Saleh', 'Brian Schaeffer', 'Phillipe Simon', 'Jack White', 'Melanie Brown', 'Krystal Ellsworth', 'Victoria Gracie', 'Gina Cantrell', 'Renee Herlocker', 'Jill Ann Pineda-Arnold', 'Sandy Colton', 'Annika Ihnat', 'Jenny Robinson', 'Lindsay Dennis', 'Jennifer D. Johnson', 'Lindsay Rosenberg', 'Hannah Douglass', 'Brooke Long', 'Rachele Brooke Smith', 'Nadine Ellis', 'Kylette Zamora', 'Ted Alderman', 'Donessa Alexander', 'Martin Andris', 'Cassity Atkins', 'Gregory Baldi', 'Elya Beer', 'Ayelet Ben-Shahar', 'Jordan Bobbitt', 'Chris Borden', 'Pete Brown', 'Basilina Butler', 'John Ceallach', 'Katie Cleary', 'Ajarae Coleman', 'Rick L. Dean', ""Timothy 'TJ' James Driscoll"", 'Jasmine Dustin', 'Mark Casimir Dyniewicz', 'Sam Felman', 'Caitlin Gallo', 'Shakira Vanise Gamble', 'Paul Grace', 'James Granville', 'Kathryn Henzler', 'Jennifer Lynne Johnson', 'Mark Kubr', 'Cameron Lee', 'Jee-Yun Lee', 'Waymond Lee', 'Mathew Lorenceau', 'Christopher Maleki', 'Richard Markman', 'Bryan McCoy', 'Ed Moy', 'Delka Nenkova', 'Tony Nevada', 'Allison Ochmanek', 'Nicolas Pajon', 'H.E. Victor J.W. Pekarcik III', 'Erin Pickett', 'Olivia Presley', 'Steven James Price', 'Kiana Prudhont', 'Kristin Quick', 'Tanner Alexander Redman', 'Tanoai Reed', 'Kelly Sarah', 'Torin Sixx', 'Peter Trenholm Smith', 'Grace Stanley', 'Doug Swander', 'Michael A. Templeton', 'Rosa Tyabji', 'Peter Sebastian Wrobel', 'Maria Zambrana', 'Nick W. Nicholson']",['Jon Favreau'],en,"['English', 'Pусский', 'Français']",2010-04-28,124.0,Released,"['Adventure', 'Action', 'Science Fiction']","['malibu', 'marvel comic', 'superhero', 'based on comic book', 'revenge', 'aftercreditsstinger', 'marvel cinematic universe']",['Marvel Studios'],['United States of America'],423933331,200000000,623933331,77.300194,6.6,6849
58595,Snow White and the Huntsman,"['Kristen Stewart', 'Charlize Theron', 'Chris Hemsworth', 'Sam Claflin', 'Ian McShane', 'Ray Winstone', 'Nick Frost', 'Toby Jones', 'Eddie Marsan', 'Bob Hoskins', 'Sam Spruell', 'Johnny Harris', 'Brian Gleeson', 'Vincent Regan', 'Noah Huntley', 'Liberty Ross', 'Christopher Obi', 'Lily Cole', 'Rachael Stirling', 'Hattie Gotobed', 'Raffey Cassidy', 'Xavier Atkins', 'Izzy Meikle-Small', 'Anastasia Hille', 'Elliot Reeve', 'Mark Wingett', 'Jamie Blackley', 'Dave Legeno', 'Greg Hicks', 'Peter Ferdinando', 'Andrew Hawley', 'Joey Ansah', 'Gregor Truter', 'Tom Mullion', 'Darren Kent', 'Matt Berry']",['Rupert Sanders'],en,['English'],2012-05-30,127.0,Released,"['Adventure', 'Fantasy', 'Drama']","['queen', 'magic', 'fairy tale', 'immortality', 'forest', 'deception', 'woman', 'eternal youth', 'snow white', 'evil queen', 'evil stepmother', 'imprisoned', 'sorceress']","['Universal Pictures', 'Roth Films']",['United States of America'],226600000,170000000,396600000,77.178973,5.8,3118
102651,Maleficent,"['Angelina Jolie', 'Elle Fanning', 'Sharlto Copley', 'Sam Riley', 'Juno Temple', 'Imelda Staunton', 'Lesley Manville', 'Brenton Thwaites', 'Isobelle Molloy', 'Miranda Richardson', 'Jamie Sives', 'Toby Regbo', 'Kenneth Cranham', 'Hannah New', 'Ella Purnell', 'Sarah Flind', 'Jackson Bews', 'Angus Wright', 'Oliver Maltman', 'Gary Cargill', ""John O'Toole"", 'Harry Attwell', 'Anthony May', 'James Hicks', 'Stephan Chase', 'Mark Caven', 'Chris Leaney', 'Jamie Maclachlan', 'Vivienne Jolie-Pitt', 'Eleanor Worthington-Cox', 'John MacMillan', 'Tim Treloar', 'Peter G. Reed', 'Marama Corlett', 'Liam McKenna', 'Steven Cree', 'Sandy Fox', 'Janet McTeer', 'Karen Anderson', 'Lasco Atkins', 'James Ayling', 'Laura Black', 'Sophie-Anna Brough', 'Alfred Camp', 'Raf Cross', 'Nick Donald', 'Terri Douglas', 'Damon Driver', 'Josh Dyer', 'Stephanie Elstob', 'Ellis Fuller', 'Craig Garner', 'Alexander Gillison', 'Victoria Gugenheim', 'Daniel Harland', 'Kara Lily Hayworth', 'John Heartstone', 'Matt Hookings', 'Craig Izzard', 'Ceri Jerome', 'Zahara Jolie-Pitt', 'Lee Edward Jones', 'Hrvoje Klecz', 'Alex Marek', 'João Costa Menezes', 'Karen Mkrtchyan', 'Matthew John Morley', 'Steven John Nice', 'Edd Osmond', 'Jo Osmond', 'Andrew James Porter', 'Guy Potter', 'Marc Rolfe', 'Jd Roth-round', 'Julian Seager', 'Peter Stacey', 'Daniel Stisen', 'Richard Summers-Calvert', 'Leo Suter', 'Tom Swacha', 'Daniel Westwood', ""Christian Wolf-La'Moy ""]",['Robert Stromberg'],en,['English'],2014-05-28,97.0,Released,"['Fantasy', 'Adventure', 'Action', 'Family', 'Romance']","['fairy tale', 'villain', 'sleeping beauty', 'dark fantasy', 'based on fairy tale', 'adaptation', 'retelling', 'literary adaptation', '3d']","['Walt Disney Pictures', 'Walt Disney Studios Motion Pictures', 'Roth Films']",['United States of America'],578539785,180000000,758539785,110.620647,7.0,4496
119450,Dawn of the Planet of the Apes,"['Andy Serkis', 'Jason Clarke', 'Gary Oldman', 'Keri Russell', 'Toby Kebbell', 'Kodi Smit-McPhee', 'Kirk Acevedo', 'Judy Greer', 'Terry Notary', 'Karin Konoval', 'Larramie Doc Shaw', 'Nick Thurston', 'Jocko Sims', 'Enrique Murciano', ""Keir O'Donnell"", 'Lee Ross', 'Lombardo Boyar', 'Kevin Rankin', 'Jon Eyez', 'Richard King', 'Lucky Johnson', 'Al Vicente', 'Matthew James', 'Scott Lang', 'Deneen Tyler', 'Mustafa Harris', 'Mike Seal', 'J.D. Evermore', 'Chase Boltin', 'Michael Papajohn', 'Thomas Rosales, Jr.', 'Carol Sutton', 'Christopher Berry']",['Matt Reeves'],en,['English'],2014-06-26,130.0,Released,"['Science Fiction', 'Action', 'Drama', 'Thriller']","['leader', 'colony', 'post-apocalyptic', 'dystopia', 'forest', 'sequel', 'woods', 'ape', 'scientist', 'monkey', 'medical research', 'animal attack', 'plague', '3d']","['Ingenious Media', 'Chernin Entertainment', 'TSG Entertainment']",['United States of America'],540644566,170000000,710644566,243.791743,7.3,4410
79698,The Lovers,"['Josh Hartnett', 'Simone Kessell', 'Tamsin Egerton', 'Alice Englert', 'Bipasha Basu', 'Abhay Deol', 'Tehmina Sunny', 'Shane Briant', 'Steve Nicolson', 'Atul Kulkarni', 'Om Puri', 'Roshan Seth', 'Mahesh Jadu', 'Andrea Deck', 'James Mackay', 'Aegina De Vas', 'Anna McNiven', 'Bryan Probets', 'Vijay Thombre']",['Roland Joffé'],en,['English'],2015-02-13,109.0,Released,"['Action', 'Adventure', 'Science Fiction', 'Romance']",[],"['Corsan', 'Bliss Media', 'Limelight International Media Entertainment', 'Neelmudra Entertainment', 'Aristos Films', 'Singularity Productions', 'Wildkite']","['Australia', 'Belgium', 'India']",-27000000,27000000,0,2.418535,4.8,34
64686,47 Ronin,"['Keanu Reeves', 'Hiroyuki Sanada', 'Kou Shibasaki', 'Tadanobu Asano', 'Min Tanaka', 'Rinko Kikuchi', 'Jin Akanishi', 'Masayoshi Haneda', 'Hiroshi Sogabe', 'Takato Yonemoto', 'Shû Nakajima', 'Hiroshi Yamada', 'Cary-Hiroyuki Tagawa', 'Tanroh Ishida', 'Yorick van Wageningen', 'Ron Bottitta', 'Natsuki Kunimoto', 'Togo Igawa', 'Akira Koieyama', 'Haruka Abe', 'Clyde Kusatsu', 'Junichi Kajioka', 'Masashi Fujimoto', 'Neil Fingleton']",['Carl Rinsch'],en,"['English', '日本語']",2013-12-06,119.0,Released,"['Drama', 'Action', 'Adventure', 'Fantasy']","['japan', 'suicide', 'samurai', 'based on true story', 'samurai sword', 'ronin', 'shogun', 'half breed', '3d']","['Mid Atlantic Films', 'Stuber Productions', 'Universal', 'Moving Picture Company (MPC)', 'H2F Entertainment']",['United States of America'],-24037525,175000000,150962475,41.796339,5.9,1326
100402,Captain America: The Winter Soldier,"['Chris Evans', 'Samuel L. Jackson', 'Scarlett Johansson', 'Robert Redford', 'Sebastian Stan', 'Anthony Mackie', 'Cobie Smulders', 'Frank Grillo', 'Maximiliano Hernández', 'Emily VanCamp', 'Hayley Atwell', 'Toby Jones', 'Stan Lee', 'Callan Mulvey', 'Jenny Agutter', 'Bernard White', 'Alan Dale', 'Chin Han', 'Garry Shandling', 'Georges St-Pierre', 'Salvator Xuereb', 'Brian Duffy', 'Zack Duhame', ""Adetokumboh M'Cormack"", 'Christopher George Sarris', 'Aaron Himelstein', 'Allan Chanes', 'Joe Russo', 'Christopher Markus', 'Stephen McFeely', 'Pat Healy', 'Ed Brubaker', 'D.C. Pierson', 'Danny Pudi', 'Bernie Zilinskas', 'Branka Katić', 'Angela Russo-Otstot', 'Jon Sklaroff', 'Chad Todhunter', 'Abigail Marlowe', 'Jeremy Maxwell', 'Emerson Brooks', 'Evan Parke', 'Ricardo Chacon', 'Griffin M. Allen', 'Ann Russo', 'Joe Rosalina', 'Michael Debeljak', 'Eddie J. Fernandez', 'Jody Hart', 'Steven Culp', 'Derek Hughes', 'Wendy Hoopes', 'Ethan Rains', 'Dominic Rains', 'Charles Wittman', 'Andy Martinez, Jr.', 'Michael De Geus', ""Terence O'Rourke"", 'Anne Grimenstein', 'Dante Rosalina', 'Robert Clotworthy', 'June Christopher', 'Gary Sinise', 'Dean Barlage', 'Henry Goodman', 'Thomas Kretschmann', 'Elizabeth Olsen', 'Debbie Scaletta', 'Aaron Taylor-Johnson']","['Anthony Russo', 'Joe Russo']",en,['English'],2014-03-20,136.0,Released,"['Action', 'Adventure', 'Science Fiction']","['washington d.c.', 'future', 'shield', 'marvel comic', 'superhero', 'based on comic book', 'captain america', 'aftercreditsstinger', 'duringcreditsstinger', 'marvel cinematic universe', '3d', 'political thriller']",['Marvel Studios'],['United States of America'],544766572,170000000,714766572,72.225265,7.6,5764
10192,Shrek Forever After,"['Mike Myers', 'Eddie Murphy', 'Cameron Diaz', 'Antonio Banderas', 'Julie Andrews', 'Jon Hamm', 'John Cleese', 'Craig Robinson', 'Walt Dohrn', 'Jane Lynch', 'Lake Bell', 'Kathy Griffin', 'Mary Kay Place', 'Kristen Schaal', 'Meredith Vieira', 'Ryan Seacrest', 'Cody Cameron', 'Larry King', 'Regis Philbin', 'Christopher Knights', 'Conrad Vernon', 'Aron Warner', 'Jasper Johannes Andrews', 'Ollie Mitchell', 'Miles Bakshi', 'Nina Zoe Bakshi', 'Billie Hayes', 'Jeremy Hollingworth', 'Brian Hopkins', 'Chris Miller', 'Mike Mitchell', 'James Ryan', 'Ashley Boettcher', 'Danielle Soibelman', 'Frank Welker']",['Mike Mitchell'],en,['English'],2010-05-16,93.0,Released,"['Comedy', 'Adventure', 'Fantasy', 'Animation', 'Family']","['ogre', '3d']",['DreamWorks Animation'],['United States of America'],587600867,165000000,752600867,44.041186,6.0,1959
158852,Tomorrowland,"['Britt Robertson', 'George Clooney', 'Raffey Cassidy', 'Thomas Robinson', 'Hugh Laurie', 'Kathryn Hahn', 'Keegan-Michael Key', 'Tim McGraw', 'Chris Bauer', 'Pierce Gagnon', 'Matthew MacCaull', 'Judy Greer', 'Matthew Kevin Anderson', 'Michael Giacchino', 'D. Harlan Cutshall', 'Shiloh Nelson', 'Xantha Radley', 'David Nykl', 'Paul McGillion', 'Pearce Visser', 'Garry Chalk', 'Dagan Nish', 'Yusuf A. Ahmed', 'Alex Barima', 'Jedidiah Goodacre', 'Kate Crutchlow', 'Priya Rajaratnam', 'Parm Soor', 'Leena Manro', 'Rick Pearce', 'Tom Butler', 'Michael Rowe', 'Tim Perez', 'Patrick Sabongui', 'Romuald Hivert', 'Mathieu Lardier', 'Fraser Corbett', 'Darren Shahlavi', 'Aidan Gemme', 'Takayuki Oki', 'Natasha Davidson', 'Liliane Leilan Juma', 'Paul Anthony', 'Kenia Arias', 'Kimberly Arklie', 'Nicholas Barrera', 'Jason Bell', 'Wendy Bell', 'Aimee Bowen', 'Bradley Bowen', 'Chrystall Friedemann', 'Felix Kjellberg']",['Brad Bird'],en,['English'],2015-05-19,130.0,Released,"['Adventure', 'Family', 'Mystery', 'Science Fiction']","['inventor', 'apocalypse', 'destiny', 'imax', 'dreamer', 'futuristic car', 'futuristic city']","['Walt Disney Pictures', 'Babieka', 'A113']",['United States of America'],19154322,190000000,209154322,130.311355,6.2,2846
177572,Big Hero 6,"['Scott Adsit', 'Ryan Potter', 'Daniel Henney', 'T.J. Miller', 'Jamie Chung', 'Damon Wayans Jr.', 'Génesis Rodríguez', 'James Cromwell', 'Alan Tudyk', 'Maya Rudolph', 'Abraham Benrubi', 'Katie Lowes', 'Billy Bush', 'Daniel Gerson', 'Paul Briggs', 'Charlie Adler', 'Marcella Lentz-Pope', 'David Shaughnessy', 'Cam Clarke', 'Nicholas Guest', 'Terri Douglas', 'Tim Mertens', 'Yuri Lowenthal', 'Sundra Oakley', 'Brian R. Norris', 'Stan Lee', 'Shane Sweet', 'Frank Welker', 'David Cowgill', 'Kirk Baily', 'Charlotte Gulezian', 'Reed Buck', 'Roy Conli', 'Cooper Cowgill', 'Jackie Gonneau', 'Marlie Crisafulli', 'Bridget Hoffman', 'Kelly Hoover', 'Leah Latham', 'James Taku Leung', 'Yumi Mizui', 'Michael Powers', 'Lynwood Robinson', 'Josie Trinidad', 'Dan Howell', 'June Christopher']","['Chris Williams', 'Don Hall']",en,['English'],2014-10-24,102.0,Released,"['Adventure', 'Family', 'Animation', 'Action', 'Comedy']","['brother brother relationship', 'hero', 'talent', 'revenge', 'best friend', 'another dimension', 'robot', 'boy genius', 'hate', 'aftercreditsstinger', 'moral dilemma', '3d', 'teen superheroes', 'dead brother']","['Walt Disney Pictures', 'Walt Disney Animation Studios']",['United States of America'],487105443,165000000,652105443,203.73459,7.8,6135
82690,Wreck-It Ralph,"['John C. Reilly', 'Sarah Silverman', 'Jack McBrayer', 'Jane Lynch', 'Alan Tudyk', 'Mindy Kaling', 'Joe Lo Truglio', ""Ed O'Neill"", 'Dennis Haysbert', 'Adam Carolla', 'Horatio Sanz', 'Rich Moore', 'Edie McClurg', 'Jess Harnell', 'Rachael Harris', 'Skylar Astin', 'Katie Lowes', 'Jamie Elman', 'Josie Trinidad', 'Cymbre Walk', 'Phil Johnston', 'Stefanie Scott', 'John DiMaggio', 'Raymond S. Persi', 'Brian Kesinger', 'Martin Jarvis', 'Tucker Gilmore', 'Brandon Scott', 'Tim Mertens', 'Maurice LaMarche', 'Roger Craig Smith', 'Kyle Hebert', 'Reuben Langdon', 'Gerald C. Rivers', 'Kevin Deters', 'Jamie Sparer Roberts', 'Ava Acres', 'Isabella Acres', 'Bob Bergen', 'David Boat', 'Mike Carlsen', 'Reed Buck', 'David Cowgill', 'Jim Cummings', 'Debi Derryberry', 'Terri Douglas', 'Sandy Fox', 'Eddie Frierson', 'Earl Ghaffari', 'Emily Hahn', 'Jennifer Hale', 'Daniel Kaz', 'Dave Kohut', 'Lauren MacMullan', 'Mona Marshall', 'Scott Menville', 'Laraine Newman', 'Paul Pape', 'Lynwood Robinson', 'Trenton Rogers', 'Jadon Sand', 'Kath Soucie', 'April Stewart', 'Fred Tatasciore', 'Jennifer Christine Vera', 'E.G. Daily']",['Rich Moore'],en,['English'],2012-11-01,108.0,Released,"['Family', 'Animation', 'Comedy', 'Adventure']","['support group', 'product placement', 'bullying', 'racing', 'arcade', 'medal', 'self esteem', 'curiosity', 'precocious child', 'aftercreditsstinger', 'duringcreditsstinger', 'first person shooter', 'glitch', 'carefree', 'video gamer', 'q*bert', 'interrupted wedding', 'social reject']",['Walt Disney Animation Studios'],['United States of America'],306222889,165000000,471222889,62.341073,7.1,4570
